;ExecutionNumber;KataInfo;KataNumber;AthleteNumber;Frame;N_ELEM;S;A;STR;BLK;REY;HKD;FUD;UHD;DZKD;KOKD;NKSD;UPP;MDL;LOW;SIML;L;R;HND;UPA;SD;CRCL;OUTS;DW;SWNG;MVFRW;MVBCK;MVLFT;MVRHT;ROT45;ROT180;FSTF;FSTHMR;HNDKNF;ERRD;ERRM;ERRS;ERRB;Time;X_24;Y_24;Z_24;X_26;Y_26;Z_26;X_28;Y_28;Z_28;X_30;Y_30;Z_30;X_32;Y_32;Z_32;X_23;Y_23;Z_23;X_25;Y_25;Z_25;X_27;Y_27;Z_27;X_29;Y_29;Z_29;X_31;Y_31;Z_31;X_0;Y_0;Z_0;X_5;Y_5;Z_5;X_2;Y_2;Z_2;X_12;Y_12;Z_12;X_14;Y_14;Z_14;X_16;Y_16;Z_16;X_18;Y_18;Z_18;X_20;Y_20;Z_20;X_22;Y_22;Z_22;X_11;Y_11;Z_11;X_13;Y_13;Z_13;X_15;Y_15;Z_15;X_17;Y_17;Z_17;X_19;Y_19;Z_19;X_21;Y_21;Z_21
701;2;Тайкёку соно ичи (№1);1;2;701;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.683333333333334;0.015684567488492895;0.0056233401404042205;-0.08415091055962787;0.046311957688780936;-0.20887629318832546;-0.28245733122827765;0.17197430716497308;-0.45258099437731264;-0.38909630307902;0.20246118479597275;-0.4916485528422052;-0.3784980625966545;0.10111645407646552;-0.5271239928917227;-0.4915343557944789;-0.015684567488492895;-0.0056233401404042205;0.08415091055962698;-0.12343194795524948;-0.22035548969131552;0.20807824333761893;-0.07465172198640513;-0.4628353356961745;0.26598959069648664;-0.018884958193466694;-0.5036109085169926;0.2403329167284367;-0.14602062606743083;-0.5210503021029786;0.2640784235702114;-0.10412618788612438;0.5040118538522647;0.027753620304699744;-0.0797552808576194;0.5350335993114825;0.018599456089567035;-0.10185357400208428;0.5352456059722981;0.05320346180623314;-0.020896785371843585;0.4089330604998086;-0.059523161670894;-0.14745477789518002;0.26209839214459874;-0.08890667565369537;-0.17362720507339358;0.25884168689318443;0.005617604978963797;-0.1928352732358105;0.2532905262261699;0.02465525076806685;-0.1865316507644188;0.26890732414457674;0.03776435069295747;-0.17726244346086073;0.2679297605562474;0.034750504886738476;-0.004847221296295778;0.3985955385771439;0.1853191385113364;0.10987915546698623;0.26107693381657415;0.2714407999443127;-0.013749567747829872;0.2188577511984484;0.20051883284058114;-0.04856651884883334;0.20125184725196288;0.18305597138058438;-0.05516983131230102;0.22356580625787104;0.17051425489014882;-0.052670742275008564;0.23139971133839832;0.17487010629912714
702;2;Тайкёку соно ичи (№1);1;2;702;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.7;0.023626106110052447;0.005618863347842007;-0.0831180538090095;0.054839155146286345;-0.20601024792362438;-0.28196732046730055;0.17614128498606618;-0.4535984085224807;-0.37083971423630935;0.20364844475471422;-0.4938681994007299;-0.35543366758621;0.10558948543247482;-0.5253151820072203;-0.4775859028064984;-0.023626106110053335;-0.005618863347841896;0.0831180538090095;-0.13547469684813773;-0.22224617593926072;0.20101462619115917;-0.08297377582816168;-0.4605923450097903;0.2800915497016989;-0.028560091620930983;-0.5007057075786312;0.2660087914562732;-0.16002325575853416;-0.5203882644963774;0.2807071545561408;-0.09198765445011503;0.5056053196666679;0.01995986460377175;-0.06667081760199878;0.5366535049712682;0.013514686075676074;-0.09155738690763116;0.5368495405798333;0.04699661130152766;-0.002528947291138728;0.41074802541399347;-0.05845250714085726;-0.11571307867018099;0.26509171251651065;-0.11650735865939765;-0.15493363385780068;0.264244642946749;-0.04662919548603295;-0.174496635588425;0.25920435513524975;-0.03536539634409053;-0.1684607020042499;0.27541073095339286;-0.022029871515453436;-0.15974499740717096;0.2741622286846215;-0.02099488545477879;-0.016325604148395456;0.3983979007102233;0.18730574935274547;0.09193069514365959;0.2563780703548074;0.2880928107210545;-0.023960383541441033;0.21888123655551472;0.19808892661571775;-0.057630185887036056;0.20272048352077032;0.1739791408753213;-0.061841347214564024;0.2254494202486782;0.16108169524454485;-0.059241136535010064;0.23296654357130364;0.16769463831513676
703;2;Тайкёку соно ичи (№1);1;2;703;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.716666666666663;0.031418427942114135;0.005581396979261077;-0.08110410222846198;0.062458782627626164;-0.2031433617312044;-0.2806124691433842;0.17923595657960956;-0.4542003165775591;-0.35278701462183726;0.20361836195594218;-0.49533714670719453;-0.3327307122542109;0.1093175815002887;-0.5235463410125119;-0.4633795367931084;-0.031418427942114135;-0.005581396979261077;0.08110410222846287;-0.14573798197072918;-0.2246743687047954;0.19264256482121933;-0.0907646479708566;-0.4589208175802054;0.2933752516854513;-0.03750313606007438;-0.4982547848300436;0.2900661652384091;-0.17322335325346305;-0.5203301445747787;0.295930895282309;-0.07895537783194584;0.5070549277521568;0.01216272671713714;-0.05318515656881928;0.5380557644700588;0.008593103297684479;-0.08029974491213743;0.5382998320452972;0.040477252873103;0.015139482862435827;0.41232775427411483;-0.05539822071649869;-0.081806857244338;0.2691659251181946;-0.14242278016883425;-0.1349562280016361;0.27305188548795833;-0.0959174032975616;-0.1547489279957306;0.26926181757444767;-0.09250286582771938;-0.14940480661645328;0.2858872847039706;-0.07905685607953661;-0.1416211839845909;0.28412498687264587;-0.07420372754004934;-0.028110997998537002;0.3984806214745381;0.18715939248897584;0.07196027053647391;0.25224566939339;0.29984662201146683;-0.03380313327104112;0.21943973222751945;0.19188354721696488;-0.06616637288051752;0.20468170881112224;0.16159819787900975;-0.06801234117585508;0.22761309205482672;0.14837453759971453;-0.06558863848855623;0.2346481274213822;0.1570749676619041
704;2;Тайкёку соно ичи (№1);1;2;704;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.733333333333334;0.038825630200236105;0.005518315162647225;-0.07824019586640674;0.0690194239589772;-0.20035375591340882;-0.27859549821120755;0.18107790375029165;-0.4544160657691077;-0.3354870989374348;0.20229728023291393;-0.4961561455926325;-0.3110093098722704;0.1121724862485296;-0.5218992366946346;-0.4493544903803999;-0.038825630200236105;-0.005518315162647225;0.07824019586640674;-0.153949349355206;-0.2274351428890084;0.18364803652315675;-0.09802502888739895;-0.4577601520869292;0.30592583859780476;-0.04576552685237267;-0.4962390252784548;0.3123043085560733;-0.1852763798280357;-0.5206545561295215;0.3092113526204212;-0.06548816982564176;0.508257975488253;0.004490311307108641;-0.03976515133341607;0.5391502767222318;0.003915262627118388;-0.06849572088621692;0.5394883664054921;0.03372537895796057;0.03159836960279527;0.41365876874856344;-0.05050246845187445;-0.047728989662555676;0.2742685388605245;-0.16547577948981917;-0.11485226593861064;0.285174083414073;-0.13976133453149764;-0.134739696759266;0.28338116817730163;-0.14370138259322562;-0.13052795857296573;0.3002482115001839;-0.13022842023996883;-0.12396475276737995;0.29770384993233967;-0.12205352167885675;-0.039794443598633045;0.3988909575813059;0.18479096978325416;0.05006753660162566;0.24900500000233083;0.30570166312281266;-0.04314522141928112;0.22045267071878716;0.18115958567476653;-0.073580043482532;0.20688342980804875;0.14546236040329585;-0.07315021284569223;0.22979800379133075;0.1320397427687814;-0.07113631339870974;0.23626457578245952;0.14262144045461778
705;2;Тайкёку соно ичи (№1);1;2;705;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.75;0.045621886069218576;0.005427927393148679;-0.07471959029067854;0.07439682004403547;-0.19774515238386953;-0.2761207337179181;0.1815600574332219;-0.45431427684449305;-0.31936391363180494;0.1996895798571101;-0.49646344867146613;-0.2907678037972454;0.11413030573411742;-0.5204323889247249;-0.43588790673458533;-0.045621886069218576;-0.00542792739314879;0.07471959029067854;-0.15997088455918718;-0.23030136903721343;0.17479430761944226;-0.10475331178867453;-0.4570256117767719;0.31784242649871075;-0.053439050423929046;-0.4946398116118621;0.33263373412760977;-0.19590363356690066;-0.5211399602572537;0.3204056155411825;-0.05210694770477531;0.5091284604237001;-0.002951444590233443;-0.02689397618517475;0.5398734757049808;-0.0004885000846801546;-0.05662380675471468;0.5403248638195817;0.026821671819917015;0.0464317052820844;0.4147430130873111;-0.044080163864626876;-0.01532333181205825;0.28032861906893636;-0.18481888096356958;-0.09574105734433935;0.3002178839942431;-0.17637795303022408;-0.11543267253967215;0.3010703510679884;-0.18666257353309224;-0.11270176584417779;0.31796979632823996;-0.17326588047614155;-0.1074924049194621;0.31438945141072305;-0.16240690039179917;-0.050963358236153944;0.39964461309432464;0.18021224667428015;0.026516251069391927;0.24684548397544048;0.3047169561048184;-0.051823400555160326;0.22173272919828912;0.16535260505449223;-0.07920982598692472;0.20893652952017328;0.1252156113169427;-0.07661118211317852;0.2316572251560145;0.11184942877018589;-0.07518515517385715;0.23753372854670407;0.1240432347807916
706;2;Тайкёку соно ичи (№1);1;2;706;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.766666666666666;0.0516342589472254;0.005302458010681743;-0.07075063351817601;0.07849863042289495;-0.19543596022852328;-0.2733604764084747;0.18065053066549375;-0.4540026216333996;-0.3046870647187445;0.19589135615740005;-0.4964199926128824;-0.2723716661875466;0.11526574028156578;-0.5191944066270694;-0.42324983100065605;-0.0516342589472254;-0.005302458010681632;0.07075063351817601;-0.16381523208348003;-0.2330754725869813;0.16681023875980028;-0.11091035346641487;-0.4566402677919723;0.3291986274863463;-0.06059998559967372;-0.4934508319304093;0.351039208840934;-0.20488943734933862;-0.5216115963295112;0.3296375480577325;-0.03934509829588606;0.509616731057666;-0.010055346399394871;-0.01501789951701138;0.5401990919007775;-0.004615539137793334;-0.04518400731631811;0.5407571024370461;0.01987183288390515;0.05935530503147124;0.4155984441150872;-0.03654389654947554;0.013842080943470059;0.28724001350533923;-0.19995721106737374;-0.07870145846309473;0.3175479858432799;-0.20490036626916108;-0.09767244924619511;0.32154136016804447;-0.22014425546477234;-0.0966393617584993;0.33822633818807324;-0.20698305372263182;-0.09274058674965602;0.33340064708788897;-0.19411295862515843;-0.061285730867553845;0.40073387946019245;0.1734990613612215;0.0017881419814029798;0.24585190418382363;0.29615559793804014;-0.059524604474193055;0.2230124779874063;0.14423572018019915;-0.0824338884126723;0.21041279472190966;0.10077816873771805;-0.07775630395699196;0.23279920095646667;0.0878185257161963;-0.07704576434312216;0.23812170483573292;0.10131924424312722
707;2;Тайкёку соно ичи (№1);1;2;707;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.783333333333331;0.05675534507774849;0.005132211377360529;-0.0665239302864391;0.0812626597932038;-0.19354178551754775;-0.27043672322617507;0.17836496810683222;-0.45362057391439736;-0.29155556019787454;0.1910743238371131;-0.4961925864864262;-0.25604940130628506;0.11570604547846575;-0.5182293776834669;-0.4115745122214536;-0.056755345077749375;-0.005132211377360529;0.06652393028643999;-0.16561683891001344;-0.23561300887859765;0.16026846746601375;-0.11642036123804189;-0.45654262382031974;0.34001790225403905;-0.06729913955546518;-0.4926657630371927;0.36756511586326557;-0.21209519727292747;-0.521961502978477;0.33718398280552186;-0.027657140211182707;0.5097067289634947;-0.016735328962073304;-0.004472090480797775;0.5401296560489195;-0.008490239366315322;-0.0346131944442174;0.5407697030407956;0.012981016986992167;0.0702206910214418;0.41625546681326486;-0.02835201632598583;0.03849933011678974;0.29486249284378974;-0.21068987215867896;-0.06480792414216108;0.3363937241229571;-0.22542986557944378;-0.08230251448057935;0.34385812184438214;-0.2440324665487248;-0.08313125660011433;0.3600625475181106;-0.23134698988751357;-0.08031390784884707;0.3538469579491318;-0.2171092941141728;-0.07052744298139402;0.40213587665532924;0.16477689472632395;-0.023385535004853963;0.2461018852621324;0.27965464997690415;-0.0657092136275299;0.22400757462431953;0.11803163356209101;-0.0828101150764855;0.2109781872469021;0.0724237806718886;-0.07609201491275908;0.23287273264822972;0.06023961235664821;-0.07620404362091726;0.23772928339594057;0.07476052312659132
708;2;Тайкёку соно ичи (№1);1;2;708;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.8;0.060923031576948006;0.004908359157735798;-0.06220457772724686;0.0826606938329304;-0.19215608057063993;-0.26742662337621237;0.17473747118903127;-0.4533312410586462;-0.2799109705951164;0.1854491827997915;-0.495949226767382;-0.24191185342266408;0.11558396714949204;-0.5175817289965169;-0.4008961642280866;-0.060923031576948006;-0.004908359157735798;0.06220457772724686;-0.1655636992709626;-0.23781649924688614;0.15550173908986675;-0.12117269976330469;-0.45668899408015573;0.35025628028083666;-0.07355727880397733;-0.492270833931014;0.38230319321110784;-0.21748773041031733;-0.5221432552746381;0.343391234028112;-0.0173232291257035;0.5093948884377868;-0.02298171596304055;0.004580315914491706;0.5396733964657296;-0.012186151572895376;-0.025192864669269177;0.5403641373060735;0.006192566926786824;0.07899706227692604;0.41674674062693373;-0.019984250036809037;0.05779146346410258;0.3030289400186297;-0.21711753475538575;-0.054991804347288564;0.3559114846198026;-0.23900144611719387;-0.07004692626927067;0.36696863985624617;-0.2593262387479536;-0.0729782167000872;0.38243164598283297;-0.2474736832252029;-0.07080714855641546;0.37478445721540143;-0.23243133872020394;-0.07852003455475653;0.4038150915577041;0.1542500193574199;-0.04808748800310614;0.2477146146448388;0.2553711765885627;-0.06976189188221582;0.22445066763508803;0.08738424068499562;-0.08019739404001758;0.21042932090665023;0.04072927825103445;-0.07143003488789645;0.23162184966960186;0.02964537061053818;-0.07245360975627158;0.23613686845501247;0.04493332033451125
709;2;Тайкёку соно ичи (№1);1;2;709;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.816666666666666;0.06410465026414158;0.004623340502458606;-0.05793244562722055;0.08269418651215332;-0.19134526597488816;-0.2643562189997901;0.16980416951088095;-0.453320075810699;-0.26955643587774514;0.1792308424874065;-0.4958658524775423;-0.22997601468029139;0.11500769640095765;-0.5173077809963015;-0.39119252103880253;-0.06410465026414158;-0.004623340502458717;0.05793244562722055;-0.16383666349662906;-0.23962726287031727;0.15260616470720567;-0.1250051968692869;-0.45707015827896724;0.359797340870303;-0.0793450016494015;-0.49225986158767815;0.3953631592306417;-0.2211606481951005;-0.5221659922080887;0.348616537230237;-0.008436289215329573;0.5086791665877126;-0.028877028251182324;0.012136124403916426;0.5388312946683158;-0.015825870080568016;-0.017032395310210724;0.5395469418513061;-0.0005240448632672923;0.08574800076573474;0.4170894170995362;-0.011896929092960029;0.07136282587316423;0.3115075990674495;-0.21960506163207416;-0.049901766147665505;0.3752080339296775;-0.24732789420092693;-0.06136705024884659;0.38970402565739937;-0.26789979419957;-0.06680318587465539;0.40418128226751937;-0.25741174021428304;-0.06464280884206453;0.3952130305543048;-0.24197487695996145;-0.08514396373418087;0.4057242529138131;0.1422417437772685;-0.07132235630910344;0.2508181300397462;0.2241086641129213;-0.07120958760149065;0.22410028862692666;0.053287232852786914;-0.07471640735258678;0.20863292693919622;0.006556524026976263;-0.06390163425604545;0.22887460003601545;-0.003175649093146049;-0.06587496071889998;0.23318657202060777;0.012636815309466698
710;2;Тайкёку соно ичи (№1);1;2;710;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.833333333333332;0.06629956144956672;0.004271023656152062;-0.053824340090770306;0.08138136188721035;-0.1911591527897024;-0.26118201755391457;0.16359634638786158;-0.4537902489068978;-0.26016469394888464;0.17263026317073837;-0.4961259333856595;-0.22017108681934516;0.11404232657125668;-0.5174857669553822;-0.38237758199693683;-0.06629956144956761;-0.004271023656152062;0.05382434009076942;-0.16058075978521202;-0.24103189856944252;0.1514964044940177;-0.12769616727150712;-0.4577270647826611;0.3684669426138356;-0.08457538997065761;-0.4926529353958004;0.4068384422274587;-0.22331399525161277;-0.522100687751609;0.35318184589469226;-0.0009779892652597155;0.5075641223795071;-0.034554593036059345;0.01827344108380835;0.5376003932684179;-0.019550176372311157;-0.01013765735632255;0.5383310148920752;-0.0072193598423782035;0.09060232509566823;0.41727026796642475;-0.004473759253418308;0.07934952246344729;0.3199274672864292;-0.2186860847683043;-0.04993024581119343;0.39335186104710207;-0.25233518860745896;-0.05650882150081227;0.4108261164021023;-0.2720166175604728;-0.06500624041778735;0.42408419165556954;-0.26366054573875797;-0.06209614518454387;0.41408541464791127;-0.2479826743889033;-0.09033277922864968;0.4078031148303749;0.12920626736286867;-0.09216216722625248;0.25547999925797005;0.1873444626619154;-0.06977630611350083;0.22274602783940733;0.0170717410415282;-0.06657174371095653;0.20545767009457916;-0.02889214269995044;-0.05378081722253114;0.22449630501104734;-0.037104209370736996;-0.05667217359733723;0.22873907111311265;-0.021013239678291384
711;2;Тайкёку соно ичи (№1);1;2;711;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.849999999999998;0.06754441721827398;0.0038486380738934622;-0.049985564331732846;0.0787592515848905;-0.1916360220674413;-0.2577960297601125;0.15614398516708938;-0.45493454119478405;-0.251293358208752;0.1658763922504054;-0.49689534613177055;-0.2123426893148821;0.11270051641299439;-0.518206611010218;-0.37427856889821776;-0.06754441721827398;-0.0038486380738934622;0.04998556433173196;-0.1559139316070146;-0.24207539361827296;0.15194124256935204;-0.128991187784127;-0.4587344741066124;0.3760608809791046;-0.08912669346658397;-0.4934817707193024;0.4167960912486208;-0.22419538686590101;-0.5220700909998051;0.3573259297711857;0.005101026460939906;0.5060746169296971;-0.04015630034514572;0.023083871981294912;0.5359907174118216;-0.023500517445391722;-0.004488215755814373;0.5367459757468561;-0.013919010692619693;0.09373435149609222;0.4172562583680133;0.0019662700395999266;0.08231162640594647;0.3277276605345003;-0.21500931641824028;-0.05523144965390436;0.4094056882677014;-0.255751958688224;-0.055586363456855636;0.4291097107906936;-0.273824423419585;-0.06778677375906206;0.4409244823396482;-0.2686205584723629;-0.06334784452171949;0.4303647162100084;-0.25252584924142507;-0.09408493171934929;0.4099823854375042;0.11569130636226799;-0.1099862763734567;0.26167339340156204;0.14702351673897596;-0.06537109656021656;0.2202529279488522;-0.01966795493136786;-0.05596988921575896;0.20079658566346625;-0.06414480738012518;-0.04135763851751584;0.2184053760563519;-0.07076177261438765;-0.04507973221617689;0.22269559915376147;-0.054640595312347884
712;2;Тайкёку соно ичи (№1);1;2;712;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.866666666666667;0.0679109148005157;0.003357883663648198;-0.04652007465883212;0.07488883483700448;-0.19279533446196712;-0.254052194795773;0.14747990932068422;-0.4568876017197757;-0.2424281086533;0.1592312003429619;-0.4982773678016526;-0.20627959234600546;0.11093515389275321;-0.5195338780924551;-0.36664899377333704;-0.0679109148005157;-0.003357883663648198;0.04652007465883212;-0.14997056375767226;-0.2428536607488202;0.15359025155294947;-0.12865489125331742;-0.4601601066724808;0.38237075214259164;-0.09287895613723407;-0.4947453900104301;0.4252834278814195;-0.22406339532065367;-0.5222029657431813;0.3611802531319501;0.009828632259940129;0.504267911775132;-0.04581814561091058;0.026638612081422153;0.5340460798595753;-0.02782708199152406;-8.402054234935008e-05;0.5348514370513283;-0.020628383518140225;0.09535837708505213;0.41702224800333076;0.007126166537172907;0.08112542960521729;0.3341657928843651;-0.20932892845528883;-0.0656048393491826;0.4224981544837816;-0.2589086731018506;-0.05855331395151442;0.44344980598049977;-0.2750388909049919;-0.07509830817275187;0.4536293853019244;-0.27419757916772447;-0.06838862132687673;0.4431399988784528;-0.2572090606018351;-0.09647550124448578;0.4121965168281676;0.10226866794429679;-0.12468463015657338;0.2692808928089049;0.10519580916071902;-0.05820550312945816;0.21669278259200409;-0.055339394651244156;-0.04328302633448722;0.1947529277571095;-0.09778043342282317;-0.02706153786397536;0.210753653579551;-0.10282908057025342;-0.03149249585818392;0.21517476438207794;-0.08692769372873155
713;2;Тайкёку соно ичи (№1);1;2;713;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.883333333333333;0.06750249400248531;0.002803978826607212;-0.04352041756806724;0.06984798740947706;-0.19462288988679238;-0.24978193890422684;0.13763979858824626;-0.4596847771777385;-0.23303297258233435;0.1529701453692942;-0.5002741372172774;-0.20173380865948598;0.10864120942589484;-0.5214543477482797;-0.35919727366417575;-0.06750249400248531;-0.002803978826607101;0.043520417568068126;-0.14294708882211626;-0.2434757466168972;0.15603012519781068;-0.12652344830832352;-0.4620351004507304;0.38721117489204815;-0.09574957088837888;-0.4963803167871221;0.43234953525052244;-0.22320623797619188;-0.5225793634338286;0.36479319832803636;0.013173364069807292;0.5022350731268921;-0.051652737468769416;0.028963963978516638;0.5318533201341393;-0.032678909213379015;0.0030280225398611194;0.532742968985557;-0.02734537768215528;0.09572323252615522;0.4165695472707671;0.010744325559996604;0.07685074575714257;0.33843010426087616;-0.20247699551412257;-0.08039230063722069;0.43195027613243653;-0.2625970744125423;-0.06517407001670428;0.4530434423429843;-0.2767354631519341;-0.08660500403617899;0.4614652277934509;-0.2815179877545493;-0.0769204195137112;0.4517960387751945;-0.2629707852513272;-0.09763637359748767;0.4143909034768477;0.08948900524862413;-0.13657694938337173;0.278052854303908;0.06379702634379036;-0.04892819833583584;0.2124524195866111;-0.08861835153864739;-0.029249400957820804;0.18784348898560876;-0.12873080309438834;-0.011652361621449003;0.20213727699345974;-0.13231886970899076;-0.016633101463159328;0.20671000627643155;-0.11688715281695838
714;2;Тайкёку соно ичи (№1);1;2;714;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.9;0.06645066368221997;0.002195002707265803;-0.041046297581170954;0.06374090850524183;-0.1970557549606915;-0.24480523207164318;0.12668022972546122;-0.4632484337455952;-0.22259365087997462;0.1473534526686313;-0.5027782254989925;-0.19841051897714568;0.10569489114129649;-0.5238593172385472;-0.35161305682235877;-0.06645066368221908;-0.002195002707265692;0.041046297581170954;-0.13510528271080524;-0.2440219784570274;0.15884657849881112;-0.12252788997312258;-0.4643445304672502;0.3904502416090123;-0.09771074732541773;-0.4982652633597512;0.438085678938557;-0.2219453471863524;-0.5231999988636442;0.36816277160174415;0.01505275502770509;0.5000958322385909;-0.05772118791356373;0.03004448634993384;0.5295399830385203;-0.038160571283494704;0.0047642403229213315;0.5305511158549028;-0.03405376835722329;0.09509956006182385;0.4159295361584947;0.012667908075568057;0.0706056205281369;0.339870172730098;-0.19530262375235452;-0.0983828843470036;0.4374679376033115;-0.2669043332879859;-0.0749643291387585;0.4576598506165017;-0.2791797764412811;-0.10159927826691284;0.46429579960015155;-0.29069156856545586;-0.08829109410949165;0.45622383868674554;-0.2698644317731569;-0.09769776928536089;0.41651506727841314;0.07786287933038505;-0.14609214392348147;0.2875196050592098;0.024671905894090074;-0.03852576068706437;0.20814295067160982;-0.11845064773410474;-0.014913760747773175;0.1809296392623264;-0.15623005769690312;0.003823122535531631;0.19353128929066532;-0.15849963670859513;-0.0014959037581299128;0.19818942626343994;-0.14378534309483193
715;2;Тайкёку соно ичи (№1);1;2;715;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.916666666666664;0.06490856454811755;0.0015432574210039185;-0.039114626438294664;0.056727874351635066;-0.19997300139293417;-0.23898548987102064;0.1147193368229189;-0.4673980015810193;-0.21070237808844006;0.1426063565515605;-0.5055905688328343;-0.19598446833522054;0.10202081106916694;-0.526559430892553;-0.3436390648093246;-0.06490856454811667;-0.0015432574210038075;0.039114626438294664;-0.12672677693718448;-0.2445211711637701;0.16165860644241992;-0.11668372264441729;-0.4670215387579302;0.39201980499954736;-0.09877718888946596;-0.5002408792453878;0.4426337969226184;-0.22058757001234142;-0.5239880540899559;0.371238642830801;0.015399442236917693;0.4979907585731722;-0.06402191033449967;0.02987112584727214;0.5272651618031976;-0.04429326034698189;0.005056865652933951;0.5284341678539948;-0.04072212139501907;0.09376464056832035;0.41515972041930427;0.012890208964091876;0.06347477004006663;0.3382359882542184;-0.18861983864375276;-0.11757629063495934;0.4393104648897155;-0.27113162407531277;-0.08696363440711607;0.4578711961047581;-0.2817958013238311;-0.11874971836979675;0.46279208996461507;-0.30070554749231526;-0.10131612980599325;0.45698975840553546;-0.27693932871762605;-0.09676206615658511;0.41850858589014794;0.06779532480951467;-0.15355460046659708;0.2969505475551788;-0.010466414153208703;-0.028081179758791208;0.20438758940911372;-0.1439417237957894;-0.0013805780166844528;0.17491410681128727;-0.17960106242583862;0.018263844204913227;0.1859704992361566;-0.18069044097450782;0.01285812516608864;0.19057406428345325;-0.1669455921194567
716;2;Тайкёку соно ичи (№1);1;2;716;11;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;11.933333333333334;0.06304079298154797;0.0008675987785362604;-0.037705602632577495;0.04904589764594203;-0.20319825200442676;-0.23232657627898767;0.10198409726198765;-0.4718754718378233;-0.19720126207236177;0.13890005691250007;-0.5084554016419923;-0.19417100611512073;0.09764992489312352;-0.5293145854019292;-0.33518854767832895;-0.06304079298154797;-0.0008675987785362604;0.03770560263257661;-0.1180626904478359;-0.2449536839127895;0.1641389150924244;-0.10908387693436694;-0.4699477825203819;0.3919072759352886;-0.09897981392723487;-0.5021346633880694;0.44613580944820086;-0.21938263823227544;-0.5248143143046041;0.3739244619674098;0.014223706768821565;0.4960613365220419;-0.07048539700698075;0.028493832230489957;0.5251942189026473;-0.05100016288732068;0.003903060991015117;0.5265537013312509;-0.047305291199876365;0.09199336883069886;0.4143314265706367;0.011503334242589425;0.05646231316734607;0.3337585326571785;-0.1832031342220608;-0.1349669443251429;0.4383385456694475;-0.27368373371483923;-0.09950911704211673;0.4551184951894991;-0.28313296073394056;-0.1358222157894451;0.45849086983256393;-0.3093230284750703;-0.11404558761212957;0.4553895349573587;-0.2821752782412501;-0.0949435126094258;0.4202922684816207;0.05949045875312198;-0.15917396299715225;0.30542869431742403;-0.04031116214460617;-0.01862114828602035;0.20169162995572631;-0.16440156311287346;0.01037656258937858;0.1705102989412982;-0.19823060461370012;0.030706460686361403;0.18028898022374618;-0.19824779488494926;0.02545221348624782;0.18467791553343293;-0.18573830833516958
